repo_name,ownership.owner,ownership.owner_kind,ownership.owner_name,ownership.theme,ownership.squad,ownership.priority,github.contributor_count_90d,github.release_count_12mo,github.pr_closure_ratio_90d,github.median_pr_response_seconds,makefile.upgrade,TIMESTAMP,dependabot.exists,dependabot.has_ecosystem.github-actions,dependabot.has_ecosystem.npm,dependabot.has_ecosystem.pip,dependencies.count,dependencies.github.count,dependencies.js.all.count,dependencies.js.count,dependencies.js.dev.count,dependencies.pypi.count,dependencies.pypi_all.count,django_packages.django_42.count,django_packages.total.count,django_packages.upgraded.count,docs.build_badge,docs.python_version,exists..coveragerc,exists..editorconfig,exists..gitignore,exists..pii_annotations.yml,exists.CHANGELOG.rst,exists.Makefile,exists.README,exists.commitlint.yml,exists.dependabot.yml,exists.openedx.yaml,exists.package.json,exists.pylintrc,exists.pyproject.toml,exists.requirements,exists.setup.cfg,exists.setup.py,exists.tox.ini,exists.transifex_config,github.last_push,github_actions,makefile.pip-installed,makefile.quality,makefile.quality-js,makefile.quality-python,makefile.test,makefile.test-js,makefile.test-python,npm_package,org_name,pinned_python_dependencies,readme.bad_links,readme.getting-help,readme.good_links,readme.irc-missing,readme.mailing-list-missing,readme.security,readthedocs_config.exists,readthedocs_config.file_name,readthedocs_config.version,renovate.configured,renovate.last_pr,renovate.oldest_open_pr_date,renovate.total_open_prs,requires.django,requires.pytest,setup_py.project_urls,setup_py.py312_classifiers,setup_py.pypi_name,setup_py.python_versions,setup_py.repo_url,tox_ini.has_section.testenv,tox_ini.has_section.testenv:quality,tox_tox_section,tox_ini.uses_whitelist_externals
openedx/xapi-db-load,,,,,,,7,3,0.9565,11875,True,2026-08-31,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,2026-08-31 00:18:22,True,False,True,False,False,True,False,False,,openedx,0,"['http://ralph.tutor-nightly-local.orb.local/xAPI/statements: HTTPConnectionPool(host=\'ralph.tutor-nightly-local.orb.local\', port=80): Max retries exceeded with url: /xAPI/statements (Caused by NameResolutionError(""HTTPConnection(host=\'ralph.tutor-nightly-local.orb.local\', port=80): Failed to resolve \'ralph.tutor-nightly-local.orb.local\' ([Errno -3] Temporary failure in name resolution)""))', 'https://openedx-aspects-loadtest.s3.amazonaws.com/logs/large_test/: 403', 'https://docs.openedx.org/projects/xapi-db-load: 404', 'https://openedx.slack.com/: 403', 'https://open-edx-backstage.herokuapp.com/catalog/default/component/xapi-db-load: 404']",True,"['https://github.com/openedx/xapi-db-load/issues', 'https://vector.dev', 'https://pypi.org/project/smart-open/', 'https://discuss.openedx.org', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/']",True,True,True,True,.readthedocs.yaml,2,False,,,,False,False,,False,,[],,True,True,True,False
openedx/openedx-ai-extensions,,,,,,,3,24,0.875,6,False,2026-08-31,False,False,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,2026-07-08 22:22:17,True,False,False,False,False,False,False,False,,openedx,0,['https://docs.openedx.org/en/latest/developers/references/plugin_reference.html: 404'],False,"['https://img.shields.io/badge/Status-Experimental-orange', 'https://img.shields.io/badge/License-AGPL%20v3-blue', 'https://img.shields.io/badge/Documentation-green', 'https://docs.openedx.org/projects/openedx-ai-extensions/en/latest/index.html', 'https://github.com/openedx/openedx-ai-extensions.git', 'https://docs.openedx.org/en/latest/developers/quickstarts/so_you_want_to_contribute.html', 'https://discuss.openedx.org', 'https://www.canva.com/design/DAGqjcS2mT4/nTHQIDIeZ89wqsBvh9GWKA/view', 'https://docs.litellm.ai/', 'https://drive.google.com/file/d/1sUj2xoldYFAvPoDuxqwG0XbIundGD0u2/view', 'https://github.com/openedx/openedx-ai-extensions/issues']",True,True,False,True,.readthedocs.yaml,2,False,,,,False,False,,False,,[],,False,False,False,False
openedx/frontend-component-footer,,,,,,,0,5,,,False,2026-08-31,False,False,False,False,26,0,0,8,18,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-28 15:39:42,True,False,False,False,False,False,False,False,@edx/frontend-component-footer,openedx,0,"['https://edx.github.io/frontend-platform/module-Internationalization.html: 404', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403', 'https://travis-ci.com/edx/frontend-component-footer: 404']",False,"['https://github.com/openedx/devstack', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/openedx/frontend-template-application/blob/3355bb3a96232390e9056f35b06ffa8f105ed7ca/src/index.jsx', 'https://github.com/openedx/frontend-component-footer.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-plugin-framework', 'https://github.com/openedx/frontend-template-application/blob/3cd5485bf387b8c479baf6b02bf59e3061dc3465/src/index.scss', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-component-footer/issues', 'https://openedx.org/slack', 'https://openedx.org/community/connect', 'https://openedx.org/code-of-conduct/', 'https://api.travis-ci.com/edx/frontend-component-footer.svg?branch=master', 'https://img.shields.io/codecov/c/github/edx/frontend-component-footer', 'https://img.shields.io/npm/v/@edx/frontend-component-footer.svg', 'https://img.shields.io/npm/dt/@edx/frontend-component-footer.svg', 'https://img.shields.io/npm/l/@edx/frontend-component-footer.svg', 'https://img.shields.io/badge/%20%20%F0%9F%93%A6%F0%9F%9A%80-semantic--release-e10079.svg', 'https://github.com/semantic-release/semantic-release']",True,True,True,False,,,True,2026-04-06,2024-01-01,6,False,False,,False,,[],,False,False,False,False
openedx/frontend-app-learner-portal-enterprise,,,,,,,2,0,0.4565,327,False,2026-08-31,True,True,False,False,73,0,0,47,26,0,0,0,0,0,False,,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,2026-08-31 04:24:45,True,False,False,False,False,True,False,False,,openedx,0,"['https://github.com/openedx/frontend-app-learner-portal-enterpise.git: 404', 'http://localhostL8734/: HTTPConnectionPool(host=\'localhostl8734\', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host=\'localhostl8734\', port=80): Failed to resolve \'localhostl8734\' ([Errno -3] Temporary failure in name resolution)""))', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403']",False,"['https://github.com/openedx/frontend-app-learner-portal-enterprise/actions/workflows/ci.yml/badge.svg', 'https://openedx.atlassian.net/wiki/spaces/ENG/pages/12550298/Developer+Onboarding', 'https://github.com/openedx/edx-enterprise/blob/master/enterprise/management/commands/seed_enterprise_devstack_data.py', 'https://github.com/openedx/edx-platform/blob/0e2b612c1fb4f3e385f3004801aa5b5ed0221eda/lms/envs/devstack.py', 'https://github.com/openedx/devstack', 'https://go.microsoft.com/fwlink/?linkid=830387', 'https://openedx.atlassian.net/wiki/spaces/SOL/pages/997654609/Hitchhiker+s+Engineer+s+Guide+to+the+Enterprise+Ecosystem', 'https://reactjs.org/', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-learner-portal-enterprise/issues', 'https://openedx.org/slack', 'https://openedx.org/community/connect', 'https://openedx.org/code-of-conduct/']",True,True,True,False,,,True,2026-04-02,2025-02-24,1,False,False,,False,,[],,False,False,False,False
openedx/edx-drf-extensions,,,,,,,5,1,0.6923,855691,True,2026-08-31,True,True,False,False,90,0,0,0,0,26,90,8,10,4,True,,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-28 15:26:36,True,False,True,False,False,True,False,True,,openedx,7,[],False,"['https://github.com/openedx/edx-drf-extensions/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/edx-drf-extensions/actions?query=workflow%3A%22Python+CI%22', 'https://codecov.io/github/edx/edx-drf-extensions/coverage.svg?branch=master', 'https://codecov.io/github/edx/edx-drf-extensions?branch=master', 'https://readthedocs.org/projects/edx-drf-extensions/badge/?version=latest', 'http://edx-drf-extensions.readthedocs.io/en/latest/', 'https://www.django-rest-framework.org/', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,False,edx-drf-extensions,"['3', '3.11']",https://github.com/openedx/edx-drf-extensions,True,True,True,False
openedx/frontend-app-account,,,,,,,3,5,0.5789,6,False,2026-08-31,False,False,False,False,60,0,0,53,7,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-31 00:58:55,True,False,False,False,False,True,False,False,@edx/frontend-app-account,openedx,0,"['https://support.example.com: HTTPSConnectionPool(host=\'support.example.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host=\'support.example.com\', port=443): Failed to resolve \'support.example.com\' ([Errno -5] No address associated with hostname)""))', 'https://openedx.github.io/frontend-platform/module-Config.html: 404', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 429']",False,"['https://github.com/openedx/frontend-app-profile', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe?tab=readme-ov-file', 'https://github.com/openedx/frontend-plugin-framework', 'https://support.edx.org/hc/en-us/articles/206212088-What-if-I-did-not-receive-a-password-reset-message', 'https://github.com/openedx/frontend-app-account.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-build', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-account/issues', 'https://openedx.org/slack', 'https://openedx.org/community/connect', 'https://openedx.org/code-of-conduct/', 'https://github.com/openedx/edx-developer-docs/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/edx-developer-docs/actions/workflows/ci.yml', 'https://img.shields.io/codecov/c/github/edx/frontend-app-account', 'https://codecov.io/gh/openedx/frontend-app-account/', 'https://img.shields.io/npm/v/@edx/frontend-app-account.svg', 'https://img.shields.io/npm/dt/@edx/frontend-app-account.svg', 'https://img.shields.io/npm/l/@edx/frontend-app-account.svg', 'https://img.shields.io/badge/%20%20%F0%9F%93%A6%F0%9F%9A%80-semantic--release-e10079.svg', 'https://github.com/semantic-release/semantic-release']",True,True,True,False,,,True,2026-04-06,2021-10-11,4,False,False,,False,,[],,False,False,False,False
openedx/frontend-app-instructor-dashboard,,,,,,,4,62,0.8947,6,False,2026-08-31,False,False,False,False,15,0,0,4,11,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-30 15:42:41,True,False,False,False,False,False,False,False,,openedx,0,"['http://apps.local.openedx.io: HTTPConnectionPool(host=\'apps.local.openedx.io\', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host=\'apps.local.openedx.io\', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403', 'https://open-edx-backstage.herokuapp.com/catalog/default/component/frontend-app-instructor-dashboard: 404']",True,"['https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/openedx/frontend-app-instructor-dashboard.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-app-instructor-dashboard/blob/main/docs/decisions/0002-feature-based-application-organization.rst', 'https://github.com/openedx/frontend-base/blob/main/docs/how_tos/i18n.rst', 'https://docs.openedx.org/projects/openedx-proposals/en/latest/processes/oep-0010/decisions/0002-frontend-stable-branches.html', 'https://docs.openedx.org/projects/openedx-proposals/en/latest/processes/oep-0010/decisions/0003-frontend-release-strategy.html', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-instructor-dashboard/issues', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://img.shields.io/github/license/openedx/frontend-app-instructor-dashboard.svg', 'https://github.com/openedx/frontend-app-instructor-dashboard/blob/main/LICENSE', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://github.com/openedx/frontend-app-instructor-dashboard/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/frontend-app-instructor-dashboard/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/frontend-app-instructor-dashboard/coverage.svg?branch=main', 'https://codecov.io/github/openedx/frontend-app-instructor-dashboard?branch=main']",True,True,True,False,,,True,,,0,False,False,,False,,[],,False,False,False,False
openedx/frontend-base-compat,,,,,,,2,5,1.0,187,False,2026-08-31,False,False,False,False,11,0,0,0,11,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-28 16:50:38,True,False,False,False,False,False,False,False,,openedx,0,[],False,"['https://github.com/openedx/frontend-base', 'https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/mfe_config_api/views.py', 'https://docs.openedx.org/projects/openedx-proposals/en/latest/processes/oep-0010/decisions/0002-frontend-stable-branches.html', 'https://docs.openedx.org/projects/openedx-proposals/en/latest/processes/oep-0010/decisions/0003-frontend-release-strategy.html']",True,True,False,False,,,True,,,0,False,False,,False,,[],,False,False,False,False
openedx/openedx-ledger,,,,,,,8,12,0.8636,300963,True,2026-08-31,True,True,False,False,133,0,0,0,0,47,133,14,19,9,True,,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-28 04:42:19,True,True,True,False,False,True,False,False,,openedx,1,"['https://docs.openedx.org/projects/openedx-ledger/how-tos/how-to-deploy-this-component.html: 404', 'https://docs.openedx.org/projects/openedx-ledger: 404', 'https://openedx.slack.com/: 403', 'https://open-edx-backstage.herokuapp.com/catalog/default/component/openedx-ledger: 404', 'https://openedx-ledger.readthedocs.io/en/latest/: 404']",True,"['https://openedx.atlassian.net/wiki/spaces/DOC/pages/21627535/Publish+Documentation+on+Read+the+Docs', 'https://discuss.openedx.org', 'https://github.com/openedx/openedx-ledger/issues', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://img.shields.io/pypi/v/openedx-ledger.svg', 'https://pypi.python.org/pypi/openedx-ledger/', 'https://github.com/openedx/openedx-ledger/workflows/Python%20CI/badge.svg?branch=main', 'https://github.com/openedx/openedx-ledger/actions', 'https://codecov.io/github/openedx/openedx-ledger/coverage.svg?branch=main', 'https://codecov.io/github/openedx/openedx-ledger?branch=main', 'https://readthedocs.org/projects/openedx-ledger/badge/?version=latest', 'https://img.shields.io/pypi/pyversions/openedx-ledger.svg', 'https://img.shields.io/github/license/openedx/openedx-ledger.svg', 'https://github.com/openedx/openedx-ledger/blob/main/LICENSE.txt', 'https://img.shields.io/badge/Status-Experimental-yellow', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/badge/Status-Deprecated-orange', 'https://img.shields.io/badge/Status-Unsupported-red']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,openedx-ledger,"['3', '3.12']",https://github.com/openedx/openedx-ledger,True,True,True,False
openedx/openedx-calc,,,,,,,2,2,0.875,1241295,True,2026-08-31,True,True,False,False,64,0,0,0,0,6,64,2,2,1,True,,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-31 02:40:15,True,False,False,False,False,True,False,False,,openedx,2,"['https://docs.openedx.org/projects/: 404', 'https://openedx.slack.com/: 403', 'https://docs.openedx.org/projects/openedx-calc: 404', 'https://github.com/openedx/openedx-calc/blob/main/LICENSE.txt: 404']",True,"['https://docs.openedx.org/en/latest/developers/how-tos/get-ready-for-python-dev.html', 'https://openedx.atlassian.net/wiki/spaces/DOC/pages/21627535/Publish+Documentation+on+Read+the+Docs', 'https://discuss.openedx.org', 'https://github.com/openedx/openedx-calc/issues', 'https://openedx.org/getting-help', 'https://openedx.org/slack', 'https://github.com/openedx/edx-platform', 'https://github.com/openedx/openedx-calc/blob/master/LICENSE', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://backstage.openedx.org/catalog/default/component/openedx-calc', 'https://img.shields.io/pypi/v/openedx-calc.svg', 'https://pypi.python.org/pypi/openedx-calc/', 'https://github.com/openedx/openedx-calc/workflows/Python%20CI/badge.svg?branch=main', 'https://github.com/openedx/openedx-calc/actions', 'https://codecov.io/github/openedx/openedx-calc/coverage.svg?branch=main', 'https://codecov.io/github/openedx/openedx-calc?branch=main', 'https://readthedocs.org/projects/openedx-calc/badge/?version=latest', 'https://img.shields.io/pypi/pyversions/openedx-calc.svg', 'https://img.shields.io/github/license/openedx/openedx-calc.svg', 'https://img.shields.io/badge/Status-Experimental-yellow', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/badge/Status-Deprecated-orange', 'https://img.shields.io/badge/Status-Unsupported-red']",True,True,True,False,,,False,,,,False,True,,True,openedx-calc,"['3', '3.12']",https://github.com/openedx/openedx-calc,True,True,True,False
openedx/xblock-in-video-quiz,,,,,,,4,1,0.8462,110246,True,2026-08-31,True,True,False,False,74,0,0,0,0,20,74,5,5,3,False,,False,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-30 00:44:13,True,False,False,False,False,False,False,False,,openedx,5,['https://github.com/openedx/xblock-in-video-quiz@LATEST_RELEASE: 404'],False,"['https://github.com/Stanford-Online/xblock-in-video-quiz', 'https://github.com/openedx/xblock-in-video-quiz/releases/tag/final-bsd-3c-contribution']",True,True,False,False,,,False,,,,True,True,,True,invideoquiz-xblock,"['3', '3.12']",,True,True,True,False
